class,id_text
o,"""531960422795345921"""
s,"""532068742260219904"""
s,"""531949672156635136"""
s,"""533703007696064513"""
o,"""532548177031745536"""
s,"""532086872840089600"""
o,"""532024282420088832"""
s,"""531039731560505344"""
s,"""532932062551236608"""
s,"""531885052310061056"""
s,"""534484208299679745"""
na,"""532412451179225088"""
o,"""532348325186768896"""
s,"""531850608915914752"""
s,"""531839064333234176"""
o,"""531836422181769216"""
s,"""532557786400292865"""
o,"""533338442776596480"""
s,"""532321809379500033"""
o,"""533117732653654017"""
na,"""532565143117651968"""
s,"""531927731202584576"""
o,"""532536601222840321"""
s,"""531971106316750848"""
s,"""532222854691975168"""
s,"""534017386181967872"""
o,"""531930094089293825"""
o,"""531864419450781696"""
o,"""532203180449595393"""
s,"""531931506953162754"""
s,"""531974809568432128"""
s,"""533367018838573056"""
s,"""534429125302165504"""
o,"""531883840889823232"""
o,"""531988662032924672"""
s,"""532654400393990147"""
o,"""532529373379694592"""
s,"""533490527954423808"""
s,"""531964216388091904"""
s,"""531841842527367169"""
o,"""534143230401867776"""
o,"""532292199937892353"""
s,"""533038848008540160"""
o,"""534224573038751744"""
o,"""532257883954896896"""
s,"""533606195232137216"""
s,"""532015259230679040"""
s,"""534071908006760448"""
s,"""534194350545457152"""
o,"""532315510969348096"""
o,"""532553123098025984"""
o,"""531975983935811585"""
s,"""532021604998709248"""
o,"""533135874121162752"""
o,"""532684155143081985"""
s,"""531989218797838336"""
s,"""532229241698803715"""
o,"""532182693921169408"""
s,"""532564137612951552"""
o,"""533017752639143936"""
s,"""531977843585327104"""
s,"""531849029370400769"""
s,"""532280994129526784"""
na,"""532664973239934976"""
o,"""534470091321376768"""
o,"""531831115880103936"""
s,"""531910546925580288"""
s,"""533765205495259138"""
s,"""534433758833672192"""
s,"""532060096646230016"""
s,"""533431988989206528"""
s,"""532376725905080321"""
s,"""531924228602228736"""
s,"""533084722302562304"""
s,"""530471974049693696"""
s,"""534081542570905601"""
s,"""532383336384053248"""
s,"""531934563786698752"""
s,"""531861877823778816"""
s,"""531597937873526784"""
s,"""531891441891835904"""
o,"""531857812528197632"""
s,"""532278891784994816"""
s,"""531925977962528768"""
na,"""532173231742935040"""
s,"""531945320679473152"""
s,"""533044742792036352"""
s,"""532384987753218048"""
o,"""534493843605815296"""
o,"""531934936929173504"""
o,"""532054071688306688"""
o,"""532042021666840576"""
s,"""531851193392181248"""
s,"""531871044311584768"""
s,"""530123829650395136"""
s,"""531935706805833729"""
o,"""533495705873420289"""
s,"""533821041349386240"""
o,"""532616668720402432"""
s,"""529288958425837568"""
o,"""531947127425863680"""
s,"""533587763338436608"""
o,"""533312731802116096"""
o,"""532009317126639616"""
na,"""531858064698531842"""
o,"""533908972701745152"""
o,"""532508873220194304"""
s,"""531872867089416192"""
s,"""532202832720842752"""
s,"""532020120710045696"""
o,"""531984020721397760"""
s,"""531922832075141121"""
s,"""531997670781775872"""
na,"""532547237956423680"""
o,"""534042742804844545"""
s,"""533418554968662017"""
s,"""533733123021082626"""
na,"""531878816503709696"""
s,"""534415865044041728"""
o,"""531989371101405184"""
o,"""532213460445433857"""
s,"""534202809990672384"""
s,"""534032352368812032"""
o,"""531963768247713793"""
o,"""532575498325737472"""
na,"""532168924964462592"""
o,"""532522517794013184"""
o,"""532890606889345024"""
s,"""531941961117097984"""
s,"""531902276760133632"""
na,"""532506485151268864"""
s,"""532598228148314112"""
o,"""533623087846395904"""
s,"""532008578019000321"""
s,"""531908086315765760"""
o,"""531989754678497280"""
o,"""531892788519243776"""
na,"""531949409731244032"""
na,"""530813632297578496"""
s,"""530874585999503361"""
o,"""531960230339301376"""
s,"""532907293369573376"""
o,"""532676147344330752"""
o,"""531926958050140160"""
o,"""532454065784242177"""
o,"""532421726437900288"""
s,"""532031294759124992"""
o,"""532661327236722689"""
s,"""531966941637124096"""
s,"""531900673227751424"""
o,"""532944970995728384"""
s,"""531860109681381376"""
s,"""532716304256745472"""
s,"""531861611498450944"""
o,"""532952337892270080"""
o,"""533392781289345024"""
s,"""533284738677899264"""
s,"""532180253784145920"""
o,"""531924444630228992"""
o,"""532972570384285696"""
s,"""531875240482471936"""
s,"""531973968098770946"""
o,"""531870690220449792"""
o,"""532035770488729600"""
o,"""533228328363106304"""
o,"""533794497755234304"""
s,"""532024621214617600"""
s,"""533353380069273600"""
s,"""534072506517573632"""
s,"""531864029627961344"""
o,"""532200051951415297"""
s,"""531998457247318016"""
na,"""533528251272945664"""
s,"""531946589846511619"""
s,"""533423658547830784"""
s,"""534313059393998848"""
s,"""531956678988922880"""
s,"""532037079992389632"""
s,"""532242160058630144"""
o,"""533673945522647040"""
o,"""531994528476315648"""
s,"""532721148522680321"""
o,"""531996868503281664"""
s,"""531910833019031553"""
s,"""533053322442604544"""
s,"""531966338890080256"""
s,"""530697633451761664"""
o,"""531989784986525696"""
s,"""534040643056971776"""
s,"""531942711763668993"""
s,"""531859725449961472"""
o,"""534104742671450112"""
na,"""532111327972425730"""
na,"""532682992263897088"""
o,"""531885189580869632"""
o,"""532734443090640896"""
s,"""531871511771373568"""
s,"""531591794832965632"""
s,"""532281309964800000"""
s,"""531987729115283456"""
s,"""529734685925335040"""
na,"""532163884061577216"""
o,"""532218337904701441"""
s,"""531849776388517888"""
o,"""533381296312287232"""
s,"""532728702182760448"""
s,"""531894660789055488"""
s,"""532252807806861312"""
s,"""531961550664663040"""
s,"""533399046279282688"""
s,"""533401595073921024"""
s,"""531853254691262464"""
o,"""532026849447391233"""
s,"""531897172124790784"""
s,"""532983506050514944"""
s,"""531868177819787264"""
s,"""531826144933601281"""
na,"""531998602965823489"""
o,"""533448804129718273"""
s,"""530405267977277440"""
o,"""531827631604260864"""
s,"""531973561255469056"""
o,"""532011455844188160"""
o,"""532024450276155392"""
o,"""531967007718383616"""
na,"""532525149535608832"""
s,"""532287296771743744"""
s,"""532373111862075393"""
o,"""534421914886750208"""
s,"""533344202868789249"""
s,"""531978937379733505"""
o,"""534429725746147328"""
s,"""534035587125108736"""
o,"""532240053473267712"""
o,"""533621018045476864"""
s,"""533998683793420288"""
o,"""532519760886779904"""
o,"""532032132277739520"""
s,"""533314047757021185"""
s,"""531992988210036736"""
o,"""531964541249519618"""
s,"""531975359647195136"""
o,"""531912347036971008"""
na,"""532375420784877568"""
s,"""532177748559921152"""
o,"""532913858458169344"""
s,"""533267933145751552"""
o,"""533359587442053121"""
