class,id_text
na,"""531931031939461121"""
na,"""530267817551990784"""
s,"""533008918939983872"""
o,"""533328638725619712"""
o,"""534363253775028226"""
s,"""533089171137888257"""
o,"""531877067030556672"""
s,"""532053873100201984"""
s,"""532707192835559424"""
s,"""532168690129977344"""
o,"""531841166514192384"""
o,"""531984445436600320"""
o,"""531913158999306240"""
na,"""531826599969427456"""
s,"""534142769258717184"""
o,"""534122551203467264"""
s,"""533600373358206976"""
s,"""530508840048267264"""
o,"""531961325321469954"""
s,"""532244391680024578"""
s,"""531966286021292034"""
na,"""533360323961446400"""
o,"""532237952047652864"""
o,"""532168508722118660"""
o,"""532669179917529088"""
na,"""532661849154547712"""
o,"""532400363723583488"""
o,"""531913404542623744"""
na,"""531825696524349440"""
s,"""531977763746365440"""
s,"""533730094041542657"""
s,"""532258158086193154"""
o,"""531877888396914688"""
o,"""531949027139792899"""
o,"""533307302905139200"""
s,"""531859877841600513"""
o,"""531901677339947008"""
o,"""532193184294522881"""
s,"""533600377640607744"""
s,"""531914552074862592"""
na,"""532897244216053760"""
na,"""532770211720859648"""
o,"""532170650136244224"""
na,"""533457181102714881"""
na,"""532949954038595584"""
s,"""531951070650454016"""
s,"""533821508158631936"""
o,"""532639958876815360"""
o,"""533624105308651521"""
o,"""531932916088315904"""
na,"""532231440575262720"""
o,"""532600248284106752"""
s,"""531966941637124096"""
s,"""533980070046474240"""
s,"""531860109681381376"""
o,"""534201753483636736"""
s,"""533084722302562304"""
o,"""532613362094731264"""
o,"""531853129831428096"""
na,"""532561247578120192"""
na,"""531839184341041152"""
s,"""533651051233034240"""
na,"""532588384514891776"""
s,"""531814217947828224"""
na,"""531879383536250880"""
o,"""532288830398038016"""
o,"""531903257170706432"""
na,"""532073898687627264"""
o,"""532222230378594305"""
o,"""532026849447391233"""
o,"""532570298449543169"""
na,"""533604525244825600"""
o,"""532749409214156801"""
na,"""532598866772643840"""
na,"""533405441569456128"""
na,"""532287296771743744"""
s,"""530062128401887233"""
na,"""532554842116337664"""
s,"""531998457247318016"""
s,"""533041852945952768"""
na,"""529837245671702529"""
o,"""531948153637859328"""
s,"""531247608782921728"""
s,"""531994838414012416"""
o,"""532109526317547520"""
na,"""533023847982063616"""
o,"""532567833473871872"""
o,"""533589756417146880"""
o,"""531972053646446592"""
na,"""533624658164068352"""
o,"""531963768247713793"""
na,"""531997750842228736"""
na,"""532189281406959616"""
s,"""533467606926508032"""
o,"""532198469856149504"""
s,"""533404905697210368"""
s,"""530098651708657665"""
na,"""532595478534569984"""
o,"""533235268032028672"""
na,"""531840317621035008"""
s,"""531830478131982336"""
s,"""534385746891640832"""
s,"""531891441891835904"""
o,"""532157071769468929"""
na,"""532618732611194880"""
o,"""532679078998863872"""
na,"""531878826737823744"""
o,"""532669918584799235"""
o,"""533797829370978304"""
s,"""532524861240147968"""
s,"""532724824573882368"""
na,"""533885852334583809"""
na,"""532001051537190912"""
s,"""532193470778064896"""
o,"""533011764850327552"""
na,"""531859882832830464"""
s,"""531591794832965632"""
o,"""532111386541703169"""
o,"""532956339182379008"""
s,"""533044742792036352"""
na,"""532264223192403968"""
na,"""531858064698531842"""
s,"""531861877823778816"""
na,"""532972530664222720"""
o,"""532178519829536769"""
na,"""532176890837352448"""
o,"""531889265995964416"""
na,"""532182463016361985"""
o,"""531930354743910400"""
o,"""530497150359449600"""
o,"""531868789223067648"""
na,"""529302598357385217"""
s,"""529379064658657280"""
o,"""531826656214663168"""
s,"""532328955563360256"""
na,"""533387383845445632"""
o,"""532241390902579200"""
s,"""531895025270288384"""
s,"""531865436296454145"""
o,"""533235708706566144"""
o,"""533195220192870400"""
s,"""531816310196301824"""
na,"""532966548638793729"""
na,"""532704189210578944"""
o,"""531927050987528193"""
s,"""531958663515484161"""
s,"""533697868977405953"""
na,"""532263633523589121"""
s,"""532356365457821698"""
s,"""530577892519206912"""
s,"""533823835938631680"""
na,"""531889516353974272"""
s,"""531868003348930562"""
s,"""532116373162704897"""
na,"""532566375378976768"""
o,"""531971829909716992"""
o,"""533356726364672000"""
s,"""533602115261067265"""
o,"""532011455844188160"""
o,"""533071955738370048"""
o,"""531917284097679360"""
na,"""532631883109388292"""
s,"""531889742011703296"""
s,"""532324657492262913"""
s,"""531873541936148480"""
na,"""530477125632294914"""
s,"""531860065599623168"""
na,"""534450526222417920"""
s,"""532229241698803715"""
o,"""531834859509927936"""
s,"""531960947427274752"""
o,"""532025856713977856"""
s,"""531927365291876352"""
o,"""532321395556880384"""
o,"""532028203985289216"""
na,"""532053380332810241"""
s,"""532298889739501568"""
s,"""532572464078135297"""
o,"""531984291606310913"""
na,"""532282055221317635"""
s,"""531850760355856384"""
s,"""533022762793586688"""
o,"""534429725746147328"""
na,"""533022501430099970"""
s,"""531951547052077056"""
s,"""531987729115283456"""
o,"""533293543771869185"""
o,"""530365363775881216"""
s,"""531888236990595072"""
s,"""531843677334036480"""
s,"""531959536610197505"""
s,"""532031294759124992"""
o,"""531853835887984640"""
o,"""533256932295864320"""
s,"""531874485096312832"""
o,"""532938969026019328"""
na,"""532497530500964352"""
s,"""531945320679473152"""
na,"""534158768947200000"""
na,"""531989877521666048"""
s,"""531987426190053376"""
na,"""534415865044041728"""
na,"""532561384584650752"""
s,"""531850724225724416"""
s,"""531975460352049152"""
o,"""532687446715416576"""
s,"""532079166913794048"""
s,"""532271032225529856"""
s,"""530267599339532288"""
o,"""533381296312287232"""
o,"""532683388722089984"""
o,"""532955701078134784"""
s,"""532221549093617664"""
na,"""532549774122434561"""
s,"""531990280451682304"""
s,"""531966885382733826"""
na,"""532377645057851392"""
o,"""531952717020012544"""
o,"""533806975482482688"""
o,"""532153111146950657"""
o,"""531909621913767937"""
s,"""531851193392181248"""
o,"""533285494293938176"""
o,"""532676496310423552"""
s,"""534189550138970113"""
s,"""529999108656734208"""
s,"""531938005888421888"""
s,"""533642184336359425"""
s,"""534237499514966016"""
o,"""532116966535090177"""
s,"""531957677979873280"""
s,"""531825827579981825"""
o,"""533371095244898304"""
o,"""533607008122208256"""
s,"""531944977673490433"""
s,"""531861611498450944"""
na,"""531890190407983105"""
na,"""533500162484609024"""
s,"""534123567680483328"""
s,"""531852996100243456"""
na,"""532536519509045248"""
s,"""531853562033504256"""
s,"""534407979286532096"""
o,"""530960037465042944"""
o,"""534073425703100417"""
s,"""534037713645625346"""
o,"""532009095508025344"""
o,"""532220730297966592"""
